Account ID,City,State,BFPO No,Postcode,Country,Total Gifts (All Time),Last Gift Date,Number of Gifts Past 18 Months
001PY00000ffzYUYAY,Decatur,GA,,,,$50.00 ,8/22/2022,0
001PY00000ffQtpYAE,Decatur,GA,,,,$100.00 ,8/31/2024,1
001PY00000ffQttYAE,Decatur,GA,,,,$250.00 ,9/1/2024,1
001PY00000rR8b0YAC,Marietta,GA,,,,$51.50 ,7/8/2025,1
001PY00000ffCnBYAU,Milton,GA,,,,"$5,000.00 ",12/27/2020,0
001PY00000ffAwuYAE,Norcross,GA,,,,"$1,950.00 ",7/3/2025,2
001PY00000feG13YAE,St. Simons Island,GA,,,,$50.00 ,8/26/2022,0
001PY00000ffQtxYAE,Suwanee,GA,,,,$50.00 ,9/3/2024,1
001PY00000ffJjGYAU,Tucker,GA,,,,$18.00 ,8/9/2022,0
001PY00000fyRatYAE,,GA,,,,$500.00 ,2/4/2025,1
001PY00000ffJjIYAU,Des Moines,IA,,,,$50.00 ,8/10/2022,0
001PY00000ffAF7YAM,Iowa City,IA,,,,$260.00 ,3/2/2023,0
001PY00000ffHe7YAE,Eagle,ID,,,,$100.00 ,12/15/2021,0
001PY00000feF3hYAE,Ketchum,ID,,,,"$5,000.00 ",12/31/2021,0
001PY00000ffJjNYAU,Arlington Heights,IL,,,,$25.00 ,8/11/2022,0
001PY00000ffQEiYAM,Arlington Heights,IL,,,,"$1,000.00 ",5/20/2024,1
001PY00000ffGcgYAE,Chicago,IL,,,,$35.00 ,3/29/2021,0
001PY00000ffO3aYAE,Chicago,IL,,,,$40.00 ,5/16/2023,0
001PY00000fdub0YAA,Chicago,IL,,,,$50.00 ,7/17/2023,0
001PY00000ffPH3YAM,Chicago,IL,,,,$50.00 ,9/27/2023,0
001PY00000tK0W0YAK,Chicago,IL,,,,$5.00 ,7/21/2025,1
001PY00000fbcFKYAY,Chicago,IL,,,,$225.00 ,2/22/2024,0
001PY00000fbbhhYAA,Chicago,IL,,,,"$5,000.00 ",2/18/2025,2
001PY00000fbbgvYAA,Chicago,IL,,,,"$45,000.00 ",5/30/2025,2
001PY00000fecH1YAI,Evanston,IL,,,,$145.00 ,7/11/2025,2
001PY00000ffEb0YAE,Evanston,IL,,,,$360.00 ,8/16/2022,0
001PY00000ffFTRYA2,Evanston,IL,,,,$231.50 ,6/24/2025,1
001PY00000fetj7YAA,Gurnee,IL,,,,$35.00 ,11/2/2022,0
001PY00000ffPG6YAM,Ofallon,IL,,,,$100.00 ,9/16/2023,0
001PY00000ffAHDYA2,Riverside,IL,,,,$250.00 ,12/20/2022,0
001PY00000fbbhcYAA,Rolling Meadows,IL,,,,$95.69 ,2/28/2024,0
001PY00000fecNNYAY,Wheaton,IL,,,,"$15,000.00 ",1/25/2024,0
001PY00000fyRcIYAU,,IL,,,,$500.00 ,3/20/2025,1
001PY00000ffG2rYAE,Evansville,IN,,,,$75.00 ,12/1/2020,0
001PY00000ffEs3YAE,Fort Wayne,IN,,,,$50.00 ,5/22/2020,0
001PY00000ffGuMYAU,Indianapolis,IN,,,,$105.00 ,2/18/2021,0
001PY00000ff7fCYAQ,Indianapolis,IN,,,,$235.25 ,5/17/2021,0
001PY00000fea2gYAA,Indianapolis,IN,,,,$10.00 ,2/6/2022,0
001PY00000fbbVhYAI,Indianapolis,IN,,,,"$2,500.00 ",3/6/2020,0
001PY00000ffHS4YAM,Mishawaka,IN,,,,$61.58 ,12/29/2023,0
001PY00000ffBN3YAM,Williamsport,IN,,,,$15.00 ,7/22/2020,0
001PY00000ffPGmYAM,Overland Park,KS,,,,$10.67 ,9/24/2023,0
001PY00000ferxhYAA,New Orleans,LA,,,,"$1,420.00 ",3/6/2022,0
001PY00000ffLIzYAM,New Orleans,LA,,,,$60.00 ,1/10/2024,0
001PY00000fyRc7YAE,,LA,,,,$100.00 ,3/15/2025,1
001PY00000ffQuAYAU,Acton,MA,,,,$100.00 ,9/5/2024,1
001PY00000ffGIwYAM,Allston,MA,,,,$50.00 ,12/27/2020,0
001PY00000ffHS3YAM,Amherst,MA,,,,$100.00 ,7/30/2021,0
001PY00000ffKEwYAM,Amherst,MA,,,,$36.00 ,11/7/2022,0
001PY00000fbbTvYAI,Andover,MA,,,,$500.00 ,7/6/2020,0
001PY00000fbcMsYAI,Andover,MA,,,,"$1,100.00 ",12/23/2023,0
001PY00000fbcWtYAI,Andover,MA,,,,"$10,054.90 ",4/1/2025,2
001PY00000wqBEPYA2,Arlington,MA,,,,$25.75 ,8/15/2025,1
001PY00000fbcX7YAI,Arlington,MA,,,,"$102,500.00 ",11/4/2021,0
001PY00000ffO3TYAU,Attleboro,MA,,,,$50.00 ,5/16/2023,0
001PY00000ff39zYAA,Boston,MA,,,,$623.90 ,12/18/2023,0
001PY00000ffzPbYAI,Boston,MA,,,,$300.00 ,4/27/2024,1
001PY00000fbPlnYAE,Boston,MA,,,,"$11,500.00 ",3/11/2020,0
001PY00000fbbUoYAI,Boston,MA,,,,$800.00 ,9/8/2021,0
001PY00000fbbXFYAY,Boston,MA,,,,"$10,000.00 ",6/30/2023,0
001PY00000fbc9FYAQ,Boston,MA,,,,"$81,400.00 ",12/12/2024,1
001PY00000gOQhiYAG,Brewster,MA,,,,"$78,500.00 ",1/9/2020,0
001PY00000ffHSCYA2,Brookline,MA,,,,$100.00 ,8/14/2021,0
001PY00000ffKEyYAM,Brookline,MA,,,,"$1,000.00 ",11/10/2022,0
001PY00000ffBbcYAE,Brookline,MA,,,,$160.00 ,7/6/2024,1
001PY00000ffzPNYAY,Cambridge,MA,,,,$544.40 ,1/10/2025,1
001PY00000feeJxYAI,Clarksburg,MA,,,,$1.03 ,5/17/2021,0
001PY00000ffBMpYAM,Concord,MA,,,,"$1,000.00 ",5/9/2022,0
001PY00000ffDMpYAM,Concord,MA,,,,$100.00 ,5/31/2022,0
001PY00000ffP80YAE,Concord,MA,,,,"$2,400.00 ",7/28/2023,0
001PY00000ffFQyYAM,Dedham,MA,,,,$10.00 ,5/21/2020,0
001PY00000ffNclYAE,East Longmeadow,MA,,,,$100.00 ,5/5/2023,0
001PY00000fbbgZYAQ,East Longmeadow,MA,,,,"$45,500.00 ",3/6/2025,2
001PY00000fbbhTYAQ,Eastham,MA,,,,$500.00 ,12/5/2023,1
001PY00000ff5RFYAY,Falmouth,MA,,,,$605.00 ,10/9/2024,1
001PY00000ffAwmYAE,Glendale,MA,,,,"$7,075.00 ",9/2/2021,0
001PY00000ffOLUYA2,Great Barrington,MA,,,,"$1,036.27 ",5/22/2023,0
001PY00000fecNUYAY,Greenfield,MA,,,,$100.00 ,11/24/2022,0
001PY00000ffHLaYAM,Jamaica Plain,MA,,,,$250.00 ,6/29/2021,0
001PY00000lXO7sYAG,Jamaica Plain,MA,,,,$40.00 ,4/21/2025,1
001PY00000wlrmEYAQ,Lakeville,MA,,,,$51.50 ,8/15/2025,1
001PY00000ffFRNYA2,Lexington,MA,,,,$100.00 ,1/23/2020,0
001PY00000ffHSFYA2,Lexington,MA,,,,"$1,000.00 ",8/25/2021,0
001PY00000ffHtEYAU,Lincoln,MA,,,,"$1,036.26 ",11/29/2021,0
001PY00000fbPm4YAE,Lincoln,MA,,,,"$91,000.00 ",12/28/2024,1
001PY00000ffH1bYAE,Millis,MA,,,,$50.00 ,5/24/2021,0
001PY00000ffzUWYAY,Monterey,MA,,,,$100.00 ,8/30/2021,0
001PY00000ffP8jYAE,Needham,MA,,,,$50.00 ,8/27/2023,0
001PY00000ffKKFYA2,Newton,MA,,,,$72.00 ,12/8/2022,0
001PY00000ffFTUYA2,Newtonville,MA,,,,$50.00 ,10/9/2020,0
001PY00000ffD3UYAU,Norfolk,MA,,,,$100.00 ,4/28/2021,0
001PY00000ffPFpYAM,Norfolk,MA,,,,$362.69 ,1/31/2023,0
001PY00000ffI8iYAE,North Andover,MA,,,,$100.00 ,3/14/2021,0
001PY00000ff7QUYAY,North Egremont,MA,,,,$692.00 ,1/31/2025,1
001PY00000ffQtvYAE,Northborough,MA,,,,$50.00 ,9/2/2024,1
001PY00000ffPHGYA2,Orleans,MA,,,,$100.00 ,9/28/2023,0
001PY00000ff8tLYAQ,Rehoboth,MA,,,,"$2,004.52 ",2/7/2023,0
001PY00000ffFQMYA2,Salisbury,MA,,,,$25.00 ,5/21/2020,0
001PY00000ffHtoYAE,Scituate,MA,,,,$100.00 ,12/15/2021,0
001PY00000ffHu3YAE,Scituate,MA,,,,$110.00 ,12/23/2024,1
001PY00000fbcX9YAI,Sheffield,MA,,,,"$8,100.00 ",5/14/2024,1
001PY00000ffFQbYAM,Somerville,MA,,,,$20.00 ,5/21/2020,0
001PY00000ffRDWYA2,Somerville,MA,,,,$50.00 ,12/3/2024,1
001PY00000ff3RxYAI,Stockbridge,MA,,,,"$5,020.00 ",4/5/2020,0
001PY00000ffJMMYA2,Swampscott,MA,,,,$500.00 ,6/9/2022,0
001PY00000ff8jbYAA,Swampscott,MA,,,,$103.94 ,12/21/2023,0
001PY00000ff8k7YAA,Swampscott,MA,,,,$36.00 ,12/29/2023,0
001PY00000ffQctYAE,Swampscott,MA,,,,$35.00 ,7/29/2024,1
001PY00000ydeuWYAQ,Vineyard Haven,MA,,,,$200.00 ,8/29/2025,1
001PY00000wlcrlYAA,Watertown,MA,,,,$257.50 ,8/15/2025,1
001PY00000ffFTWYA2,West Newton,MA,,,,$54.00 ,10/9/2020,0
001PY00000feXtLYAU,West Tisbury,MA,,,,"$24,136.50 ",12/29/2024,1
001PY00000ffOdpYAE,Westfield,MA,,,,$10.00 ,7/7/2023,0
001PY00000fbbTuYAI,Williamstown,MA,,,,"$1,500.00 ",12/31/2022,0
001PY00000feXsRYAU,Worthington,MA,,,,"$3,021.90 ",11/5/2021,0
001PY00000fyRdVYAU,,MA,,,,$15.00 ,1/18/2025,1
001PY00000fyRc9YAE,,MA,,,,$100.00 ,3/18/2025,1
001PY00000ffJMfYAM,Annapolis,MD,,,,$155.44 ,6/13/2022,0
001PY00000fbbgaYAA,Baltimore,MD,,,,"$1,000.00 ",5/17/2022,0
001PY00000fetj5YAA,Bethesda,MD,,,,$100.00 ,10/27/2022,0
001PY00000ffP8rYAE,Bethesda,MD,,,,$150.00 ,8/30/2023,0
001PY00000jqeMFYAY,Bethesda,MD,,,,$40.09 ,5/15/2025,2
001PY00000k9ViQYAU,Bethesda,MD,,,,$3.09 ,5/15/2025,1
001PY00000fbccrYAA,Bethesda,MD,,,,"$175,000.00 ",12/16/2024,1
001PY00000ffH1eYAE,Cheverly,MD,,,,"$9,557.02 ",3/10/2025,1
001PY00000ffHCOYA2,Chevy Chase,MD,,,,$108.00 ,6/27/2021,0
001PY00000feF2rYAE,Chevy Chase,MD,,,,"$1,750.00 ",1/14/2022,0
001PY00000ffFTkYAM,Crownsville,MD,,,,$30.00 ,1/30/2020,0
001PY00000fbbTVYAY,Easton,MD,,,,"$42,500.00 ",6/3/2024,1
001PY00000lXO7KYAW,Halethorpe,MD,,,,$25.00 ,4/7/2025,1
001PY00000feo0IYAQ,Highland,MD,,,,$40.00 ,5/16/2023,0
001PY00000ff8ysYAA,Kensington,MD,,,,$480.00 ,11/29/2022,0
001PY00000ff9loYAA,Preston,MD,,,,$366.00 ,4/23/2021,0
001PY00000feJ5rYAE,Rockville,MD,,,,$25.00 ,12/24/2020,0
001PY00000fbbnoYAA,Rockville,MD,,,,"$1,072.36 ",6/3/2022,0
001PY00000fdzZTYAY,Silver Spring,MD,,,,$700.00 ,12/31/2020,0
001PY00000ff2fLYAQ,Silver Spring,MD,,,,$615.00 ,12/6/2021,0
001PY00000ffHtpYAE,Silver Spring,MD,,,,"$3,000.00 ",12/18/2024,3
001PY00000fbckPYAQ,Silver Spring,MD,,,,"$250,000.00 ",1/30/2025,10
001PY00000ffFPqYAM,Takoma Park,MD,,,,$80.00 ,9/24/2020,0
001PY00000ffGcqYAE,Takoma Park,MD,,,,$50.00 ,3/30/2021,0
001PY00000fyRahYAE,,MD,,,,$200.00 ,12/31/2024,1
001PY00000fyRc2YAE,,MD,,,,$50.00 ,3/14/2025,1
001PY00000ffQtrYAE,BANGOR,ME,,,,$100.00 ,9/1/2024,1
001PY00000fea2UYAQ,Bridgton,ME,,,,$46.63 ,5/17/2022,0
001PY00000ffGciYAE,Buxton,ME,,,,$35.00 ,3/29/2021,0
001PY00000ffCmoYAE,Eliot,ME,,,,$201.56 ,12/2/2020,0
001PY00000feCQVYA2,Falmouth,ME,,,,$103.50 ,9/17/2020,0
001PY00000ff0u7YAA,Falmouth,ME,,,,"$12,495.00 ",7/14/2022,0
001PY00000ff3RfYAI,Falmouth,ME,,,,"$79,939.88 ",3/3/2025,2
001PY00000pCQB5YAO,Newcastle,ME,,,,$51.50 ,6/24/2025,1
001PY00000fbPlrYAE,North Yarmouth,ME,,,,"$554,616.64 ",12/6/2024,2
001PY00000ffFQeYAM,Portland,ME,,,,$10.00 ,5/21/2020,0
001PY00000fbboLYAQ,Portland,ME,,,,"$35,000.00 ",3/25/2021,0
001PY00000fbbh2YAA,Saco,ME,,,,$80.00 ,2/28/2023,0
001PY00000ffBtGYAU,Ada,MI,,,,$70.00 ,5/17/2022,0
001PY00000ffG3MYAU,Charlevoix,MI,,,,$52.50 ,10/29/2020,0
001PY00000fbbXuYAI,Kalamazoo,MI,,,,"$1,000.00 ",9/11/2024,1
001PY00000fbbkhYAA,Kalamazoo,MI,,,,"$13,500.00 ",9/23/2025,1
001PY00000ff8kDYAQ,Mattawan,MI,,,,$200.00 ,1/6/2025,1
001PY00000ff76jYAA,Troy,MI,,,,"$1,650.00 ",7/21/2025,2
001PY00000ffzUIYAY,Westland,MI,,,,$50.00 ,1/3/2021,0
001PY00000fdugfYAA,Wolverine lake,MI,,,,$35.00 ,5/1/2022,0
001PY00000ffOTjYAM,Hutchinson,MN,,,,$50.00 ,6/30/2023,0
001PY00000fea38YAA,Minneapolis,MN,,,,$40.00 ,5/17/2022,0
001PY00000ffJMaYAM,Minneapolis,MN,,,,$75.00 ,6/18/2022,0
001PY00000lsgQfYAI,Minneapolis,MN,,,,"$3,464.96 ",5/29/2025,1
001PY00000ffFUGYA2,Columbia,MO,,,,$100.00 ,2/11/2020,0
001PY00000fem6cYAA,Florissant,MO,,,,$250.00 ,2/7/2020,0
001PY00000ffFQCYA2,Parkville,MO,,,,$25.00 ,5/21/2020,0
001PY00000ffB0lYAE,Saint Louis,MO,,,,$410.00 ,12/1/2023,0
001PY00000ff8OqYAI,Saint Louis,MO,,,,"$3,081.31 ",1/17/2024,0
001PY00000ffB0LYAU,Saint Louis,MO,,,,$710.88 ,8/7/2024,1
001PY00000ffPppYAE,Weldon Spring,MO,,,,$330.00 ,4/8/2025,13
001PY00000ffPqMYAU,Livingston,MT,,,,$50.00 ,12/31/2023,0
001PY00000ffG3FYAU,Asheville,NC,,,,$100.00 ,10/28/2020,0
001PY00000femGMYAY,Asheville,NC,,,,$35.00 ,9/30/2023,0
001PY00000ffMb0YAE,Chapel Hill,NC,,,,$40.00 ,4/10/2023,0
001PY00000ffINbYAM,Charlotte,NC,,,,$200.00 ,4/27/2023,0
001PY00000ff4FvYAI,Charlotte,NC,,,,$975.00 ,8/14/2025,1
001PY00000ff9eQYAQ,Columbus,NC,,,,$40.00 ,4/9/2023,0
001PY00000ffC7FYAU,Durham,NC,,,,$375.00 ,12/31/2024,1
001PY000013otnBYAQ,Durham,NC,,,,$34.11 ,10/6/2025,1
001PY00000fbbVNYAY,Greensboro,NC,,,,"$13,000.00 ",12/28/2020,0
001PY00000feCQoYAM,Highlands,NC,,,,$400.00 ,12/31/2021,0
001PY00000ffMazYAE,Huntersville,NC,,,,$5.00 ,4/10/2023,0
001PY00000ffQ82YAE,Raleigh,NC,,,,"$1,000.00 ",4/12/2024,1
001PY00000yXIWiYAO,SALISBURY,NC,,,,$103.00 ,8/28/2025,1
001PY00000ffzOpYAI,West End,NC,,,,$590.00 ,2/10/2023,0
001PY00000ffPe4YAE,Dover,NH,,,,$25.00 ,11/26/2023,0
001PY00000ffFb1YAE,Durham,NH,,,,$500.00 ,10/26/2020,0
001PY00000ff5K9YAI,Franconia,NH,,,,"$2,570.00 ",2/7/2025,1
001PY00000ffHSUYA2,Keene,NH,,,,$500.00 ,9/10/2021,0
001PY00000ffSbZYAU,Newbury,NH,,,,$154.31 ,9/15/2020,0
001PY00000feuFzYAI,West Lebanon,NH,,,,"$3,026.70 ",12/3/2024,1
001PY00000ff5JIYAY,Aberdeen,NJ,,,,$625.00 ,1/15/2021,0
001PY00000ff5Y1YAI,Absecon,NJ,,,,$678.00 ,12/26/2023,0
001PY00000ffAOLYA2,Absecon,NJ,,,,$75.75 ,9/21/2025,1
001PY00000ffBbHYAU,Allendale,NJ,,,,"$1,100.00 ",12/29/2022,0
001PY00000feeJrYAI,Allendale,NJ,,,,$36.75 ,5/3/2021,0
001PY00000ffDWgYAM,Alpha,NJ,,,,$600.00 ,12/23/2024,1
001PY00000ffCSpYAM,Asbury Park,NJ,,,,$5.00 ,6/30/2022,0
001PY00000fea2iYAA,Atlantic Highlands,NJ,,,,$50.00 ,5/17/2022,0
001PY00000fbbgzYAA,Atlantic Highlands,NJ,,,,"$10,300.01 ",1/4/2023,0
001PY00000ffFTLYA2,Avon-by-the-Sea,NJ,,,,"$1,201.75 ",12/27/2024,1
001PY00000ffDTuYAM,Barnegat,NJ,,,,$950.00 ,10/21/2024,1
001PY00000ff5RTYAY,Barrington,NJ,,,,$295.00 ,11/22/2021,0
001PY00000ffAMaYAM,Basking Ridge,NJ,,,,$285.00 ,12/24/2021,0
001PY00000ffIp4YAE,Basking Ridge,NJ,,,,$80.00 ,5/16/2023,0
001PY00000ffIuqYAE,Bayonne,NJ,,,,$1.00 ,5/21/2022,0
001PY00000ffSaTYAU,Bedminster,NJ,,,,$150.00 ,4/18/2023,0
001PY00000feFE8YAM,Bedminster,NJ,,,,"$1,150.00 ",8/18/2024,1
001PY00000ffPHyYAM,Belle Mead,NJ,,,,$300.00 ,10/9/2023,0
001PY00000ffIuOYAU,Bergenfield,NJ,,,,$80.00 ,5/16/2023,0
001PY00000ff3I6YAI,Bergenfield,NJ,,,,$340.00 ,12/4/2024,1
001PY00000ffHCRYA2,Berkeley Heights,NJ,,,,$100.00 ,3/3/2021,0
001PY00000feB0qYAE,Beverly,NJ,,,,$125.00 ,1/24/2020,0
001PY00000feCQfYAM,Blairstown,NJ,,,,$15.00 ,9/19/2020,0
001PY00000ffFRTYA2,Blairstown,NJ,,,,$85.63 ,5/17/2021,0
001PY00000fduggYAA,Bloomfield,NJ,,,,$20.72 ,4/29/2022,0
001PY00000ff8kEYAQ,Bloomfield,NJ,,,,$100.00 ,12/30/2023,0
001PY00000ffDUiYAM,Bloomfield,NJ,,,,$17.50 ,5/15/2025,1
001PY00000ffBu5YAE,Boonton,NJ,,,,$80.00 ,5/17/2022,0
001PY00000febDuYAI,Bound Brook,NJ,,,,$9.00 ,7/6/2020,0
001PY00000ff3wrYAA,Branchville,NJ,,,,$280.00 ,3/17/2023,0
001PY00000feCQXYA2,Brielle,NJ,,,,$25.88 ,9/17/2020,0
001PY00000ffQDfYAM,Caldwell,NJ,,,,$50.00 ,5/12/2024,1
001PY00000ffHBhYAM,Caldwell,NJ,,,,$383.50 ,12/30/2024,1
001PY000011YGftYAG,Caldwell,NJ,,,,$103.00 ,9/22/2025,1
001PY00000ff7oJYAQ,Cedar Grove,NJ,,,,$312.31 ,12/9/2021,0
001PY00000ff52wYAA,Chatham,NJ,,,,$510.00 ,4/3/2020,0
001PY00000ff8kSYAQ,Chatham,NJ,,,,$404.00 ,12/30/2022,0
001PY0000149JUQYA2,Cherry Hill Township,NJ,,,,$25.75 ,10/6/2025,1
001PY00000ffJwQYAU,Chester,NJ,,,,"$8,000.00 ",12/27/2024,1
001PY00000fe4HaYAI,Cliffside Park,NJ,,,,$170.68 ,6/5/2024,1
001PY00000ffQETYA2,Cliffside Park,NJ,,,,$145.00 ,5/20/2025,1
001PY00000ff44fYAA,Clifton,NJ,,,,$500.00 ,12/27/2024,1
001PY00000vVYHgYAO,Clinton,NJ,,,,$51.50 ,8/5/2025,1
001PY00000ff4JrYAI,Closter,NJ,,,,$707.00 ,1/16/2020,0
001PY00000ffFe8YAE,Closter,NJ,,,,$100.00 ,3/31/2020,0
001PY00000fe70mYAA,Closter,NJ,,,,$440.00 ,12/13/2024,1
001PY00000ffBsyYAE,Closter,NJ,,,,$170.00 ,5/15/2025,1
001PY00000ffAzxYAE,Cranford,NJ,,,,$400.00 ,2/13/2023,0
001PY00000fbbTHYAY,Cranford,NJ,,,,"$871,500.00 ",4/24/2025,2
001PY00000fbcclYAA,Cresskill,NJ,,,,$300.00 ,3/1/2022,1
001PY00000febDvYAI,Demarest,NJ,,,,$475.00 ,7/18/2022,0
001PY00000ffDSJYA2,Dumont,NJ,,,,$120.00 ,5/16/2023,0
001PY00000ffC89YAE,Dumont,NJ,,,,$445.38 ,6/13/2023,0
001PY00000ffFaLYAU,East Brunswick,NJ,,,,$25.00 ,10/18/2020,0
001PY00000ffH1UYAU,East Orange,NJ,,,,$51.25 ,5/17/2021,0
001PY00000ffCY5YAM,Edgewater,NJ,,,,$85.00 ,12/1/2020,0
001PY00000feaVrYAI,Edgewater,NJ,,,,$189.10 ,5/19/2021,0
001PY00000ffRehYAE,Edgewater,NJ,,,,$20.00 ,12/31/2021,0
001PY00000ffEsKYAU,Edgewater,NJ,,,,$360.00 ,4/12/2022,0
001PY00000ff1NXYAY,Edgewater,NJ,,,,"$1,935.00 ",12/31/2024,1
001PY00000n644lYAA,Edgewater,NJ,,,,$51.50 ,6/6/2025,1
001PY00000ffFQVYA2,Edison,NJ,,,,$10.00 ,5/21/2020,0
001PY00000feslTYAQ,Edison,NJ,,,,"$1,600.00 ",1/25/2024,0
001PY00000kKynBYAS,Edison,NJ,,,,$250.00 ,5/16/2025,1
001PY00000fe70zYAA,Englewood,NJ,,,,$235.00 ,1/7/2020,0
001PY00000ffzXpYAI,Englewood,NJ,,,,$50.00 ,10/1/2021,0
001PY00000feQ2VYAU,Englewood,NJ,,,,"$1,560.00 ",12/24/2024,3
001PY00000ffKKhYAM,Englewood Cliffs,NJ,,,,$50.00 ,12/22/2022,0
001PY00000fbbgIYAQ,Englewood Cliffs,NJ,,,,"$35,000.00 ",2/23/2023,0
001PY00000ff8sYYAQ,Fair Lawn,NJ,,,,"$2,091.77 ",11/29/2022,0
001PY00000ff4auYAA,Fair Lawn,NJ,,,,$25.00 ,1/21/2022,0
001PY00000feUyiYAE,Fair Lawn,NJ,,,,$102.25 ,5/19/2022,0
001PY00000ffOi2YAE,Fair Lawn,NJ,,,,$50.00 ,8/14/2023,0
001PY00000ff7QAYAY,Fair Lawn,NJ,,,,"$1,650.00 ",12/16/2024,1
001PY00000j2qdOYAQ,fair lawn,NJ,,,,$180.00 ,10/6/2025,6
001PY00000ffDclYAE,Fanwood,NJ,,,,$700.00 ,7/22/2024,1
001PY00000ffIL8YAM,Fanwood,NJ,,,,$57.25 ,12/31/2024,1
001PY00000ffDNtYAM,Flemington,NJ,,,,$200.00 ,3/5/2021,0
001PY00000ffPGRYA2,Florham Park,NJ,,,,$300.00 ,9/19/2023,0
001PY00000ff8QWYAY,Fort Lee,NJ,,,,$115.00 ,12/23/2020,0
001PY00000ff6fiYAA,Fort Lee,NJ,,,,$500.00 ,3/9/2023,0
001PY00000ffHaaYAE,Fort Lee,NJ,,,,$240.00 ,4/24/2023,0
001PY00000febjJYAQ,Fort Lee,NJ,,,,$685.00 ,10/23/2023,0
001PY00000ehizkYAA,Fort Lee,NJ,,,,$914.63 ,6/6/2025,4
001PY00000ffAMhYAM,Franklin Lakes,NJ,,,,"$13,120.00 ",6/11/2021,0
001PY00000htYLhYAM,Franklin Lakes,NJ,,,,"$1,060.00 ",4/28/2025,1
001PY00000ffO2GYAU,Franklin Lakes,NJ,,,,$206.50 ,5/8/2025,3
001PY00000fei4UYAQ,glen ridge,NJ,,,,$76.50 ,10/12/2025,1
001PY00000fea2TYAQ,Glen Rock,NJ,,,,$75.00 ,5/17/2022,0
001PY00000fe26MYAQ,Glen Rock,NJ,,,,$35.00 ,12/31/2022,0
001PY00000jpRB3YAM,Glen Rock,NJ,,,,$40.00 ,5/13/2025,1
001PY00000ff39EYAQ,Guttenberg,NJ,,,,$213.00 ,12/6/2024,1
001PY00000ff5RNYAY,Hackensack,NJ,,,,$425.00 ,1/5/2024,0
001PY00000ff4X9YAI,Hamilton,NJ,,,,"$1,950.00 ",4/8/2024,1
001PY00000fegetYAA,Hamilton,NJ,,,,$275.00 ,6/26/2025,1
001PY00000ffPI8YAM,Hampton Park,NJ,,,,$15.00 ,10/10/2023,0
001PY00000ffPOpYAM,Harrington Park,NJ,,,,$100.00 ,9/23/2024,1
001PY00000ffC8UYAU,Haworth,NJ,,,,$150.25 ,12/30/2024,1
001PY00000ffSUmYAM,Hazlet,NJ,,,,$175.00 ,12/8/2021,0
001PY00000ffQoMYAU,Highland Lakes,NJ,,,,$20.00 ,8/26/2024,1
001PY00000ffCXGYA2,Highlands,NJ,,,,$940.00 ,10/9/2025,18
001PY00000ffHBdYAM,Hillsborough,NJ,,,,$25.00 ,6/21/2021,0
001PY00000ff5yVYAQ,Hillsdale,NJ,,,,$445.00 ,4/6/2020,0
001PY00000ff0pzYAA,Hillsdale,NJ,,,,$520.00 ,12/28/2020,0
001PY00000fe70ZYAQ,Hillsdale,NJ,,,,$780.00 ,4/17/2023,0
001PY00000ff6VFYAY,Hillsdale,NJ,,,,"$1,735.00 ",4/25/2023,0
001PY00000ffI1HYAU,Ho Ho Kus,NJ,,,,$25.00 ,1/23/2021,0
001PY00000ffHagYAE,Ho Ho Kus,NJ,,,,$150.00 ,9/26/2021,0
001PY00000ffFQTYA2,Hoboken,NJ,,,,$10.00 ,5/21/2020,0
001PY00000ffFR3YAM,Hoboken,NJ,,,,$5.00 ,5/21/2020,0
001PY00000ffFQAYA2,Hoboken,NJ,,,,$20.00 ,5/21/2020,0
001PY00000feCQJYA2,Hoboken,NJ,,,,$50.00 ,9/13/2020,0
001PY00000ffFQ3YAM,Hoboken,NJ,,,,$151.75 ,9/14/2020,0
001PY00000ffGdgYAE,Hoboken,NJ,,,,$32.79 ,5/17/2021,0
001PY00000ffGj3YAE,Hoboken,NJ,,,,$77.65 ,11/30/2021,0
001PY00000ffEFiYAM,Hoboken,NJ,,,,$70.00 ,5/3/2022,0
001PY00000ffJj5YAE,Hoboken,NJ,,,,$100.00 ,8/8/2022,0
001PY00000ff9lxYAA,Hoboken,NJ,,,,$600.00 ,12/2/2022,0
001PY00000ffHSPYA2,Hoboken,NJ,,,,$700.00 ,3/4/2023,0
001PY00000ffMbMYAU,Hoboken,NJ,,,,$15.00 ,4/14/2023,0
001PY00000ffON0YAM,Hoboken,NJ,,,,$15.85 ,6/24/2023,0
001PY00000ffPHiYAM,Hoboken,NJ,,,,$35.00 ,10/4/2023,0
001PY00000ffHu1YAE,Hoboken,NJ,,,,"$14,500.00 ",10/17/2024,1
001PY00000feCQeYAM,Hoboken,NJ,,,,$301.75 ,3/18/2025,1
001PY00000ffPqPYAU,Hoboken,NJ,,,,$400.00 ,4/14/2025,2
001PY00000ffCu8YAE,Hoboken,NJ,,,,$163.00 ,8/27/2025,2
001PY00000ffMaUYAU,Hoboken,NJ,,,,$125.00 ,9/19/2025,18
001PY00000fea2oYAA,Holmdel,NJ,,,,$80.00 ,5/16/2023,0
001PY00000ffPOfYAM,Holmdel,NJ,,,,$25.00 ,12/4/2024,1
001PY00000ffGkHYAU,HOPEWELL,NJ,,,,$250.00 ,12/28/2023,0
001PY00000ffFR9YAM,Howell,NJ,,,,$5.00 ,5/21/2020,0
